Sentiment,no,date,q,acc,tweet
"4","1880176581","Fri May 22 00:20:44 PDT 2009","NO_QUERY","misssarahbeara","@TheMandyMoore  hey i just saw ur new video with chuck liddel i dont get it or the song please explain "
"4","1880176585","Fri May 22 00:20:45 PDT 2009","NO_QUERY","LadyLeeT","absolutely exhausted after techkaraoke. really enjoyed everyone. thanks for coming. "
"4","1880176594","Fri May 22 00:20:45 PDT 2009","NO_QUERY","dukarr","Watching the sun go down over a quiet beer at the paddo. No really! It's ok "
"4","1880176618","Fri May 22 00:20:45 PDT 2009","NO_QUERY","countstex","@penguingirl74 Cool 'Marcus' and 'Dom' need some more friends "
"4","1880176620","Fri May 22 00:20:45 PDT 2009","NO_QUERY","eiramairolg","I have a crush on Andy Samberg. Such a funny guy "
"4","1880176670","Fri May 22 00:20:46 PDT 2009","NO_QUERY","xRomadelx","@david_henrie http://twitpic.com/3j9p8 - nice car!! like my cousin's car! ur so frekin' cute! LOL "
"4","1880176718","Fri May 22 00:20:46 PDT 2009","NO_QUERY","droppedwaffle","been playing wii all day. round two tomorrow morning. "
"4","1880176775","Fri May 22 00:20:47 PDT 2009","NO_QUERY","ladybug8320","@tyrelassie Thank you , your very kind. Have a lovely day. "
"4","1880176799","Fri May 22 00:20:48 PDT 2009","NO_QUERY","neilmoodley","lots to get done today. #Seminar content, marketing #strategy, blog theme update, #book writing. Great end to the week "
"4","1880176923","Fri May 22 00:20:51 PDT 2009","NO_QUERY","izaartillero","Watching and at the same time downloading random videos of The Soup. Really hilarious.. I love it "
"4","1880177035","Fri May 22 00:20:50 PDT 2009","NO_QUERY","aaronriveroll","@Laleh84  why thank you!! ;) it's a tough job, but someone's gotta do it...and it might as well be me. ;)"
"4","1880177124","Fri May 22 00:20:51 PDT 2009","NO_QUERY","the_dre","@joycloete @joycloete feeling much better now  here's a virtual espresso for your sympathy"
"4","1880177141","Fri May 22 00:20:52 PDT 2009","NO_QUERY","suesthoughts","Catching up with an old friend and it feels so good. I love refection. "
"4","1880177160","Fri May 22 00:20:52 PDT 2009","NO_QUERY","HarryPinter","http://www.mtv.com/movies/news/articles/1611903/story.jhtml  nice article about terminator salvation and that TSCC is way better! "
"4","1880177235","Fri May 22 00:20:53 PDT 2009","NO_QUERY","boowaern","I am doing some last minute revision on the bus. "
"4","1880177272","Fri May 22 00:20:53 PDT 2009","NO_QUERY","billisdoing","@ray_stephens nothing quite like the bush and fog. "
"4","1880177279","Fri May 22 00:20:53 PDT 2009","NO_QUERY","Punkymonkeez","Yay i cant wait to see you tommorow "
"4","1880177317","Fri May 22 00:20:54 PDT 2009","NO_QUERY","Notsograceful","Gonna watch some JONAS and then hit the hay. I going to get lunch with mah boy Jeremy tomorrow. "
"4","1880177367","Fri May 22 00:20:55 PDT 2009","NO_QUERY","yickerabbo","@hak5darren re:Gateway, @matphillips got me to flash my A1 with the GW Bios http://twitpic.com/5ohax because it is the same but better "
"4","1880177394","Fri May 22 00:20:55 PDT 2009","NO_QUERY","bigdreamsinc","YAAAAAWN. Good morning everyone  What does life have in store for us today?"
"4","1880177480","Fri May 22 00:20:56 PDT 2009","NO_QUERY","lo0ie","beta.spezify.com &lt; spezify spezify .. rock my eye !! "
"4","1880177518","Fri May 22 00:20:57 PDT 2009","NO_QUERY","Zomgitszoe","Killing Floor should make it go away "
"4","1880177522","Fri May 22 00:20:59 PDT 2009","NO_QUERY","michelledh","5hours sleep just isn't enough for me....... but yayyyyy its friday "
"4","1880177531","Fri May 22 00:20:57 PDT 2009","NO_QUERY","yhuraddiction","@DJH0LLYWOOD sOunds like a plan  lmao naw ill bring mha friend just 4 u ;) lol &amp; fOr qunn@ even doe heshOws no lOve"
"4","1880177563","Fri May 22 00:20:57 PDT 2009","NO_QUERY","jonboyes","@paul_freeman Its hard to judge the phase because of the crap LCD   But yes, not an easy one to call.  Are you doing this on film?"
"4","1880177609","Fri May 22 00:20:58 PDT 2009","NO_QUERY","itsjustsamxo","@taylorswift13 I just wanted to thank you for that and you put on an amazing show. I still love your &quot;risky&quot; dress with the zipper "
"4","1880177636","Fri May 22 00:20:58 PDT 2009","NO_QUERY","timothychung","@joanneteh cool. can you take a photo of the cacuts? "
"4","1880177682","Fri May 22 00:20:59 PDT 2009","NO_QUERY","cmoore09","@tinyvamp too many friends going away, stress from fam\school, sickness.. Etc. I'll manage.  thanks I appreciate it a lot though D"
"4","1880183145","Fri May 22 00:22:05 PDT 2009","NO_QUERY","ayamigayle","says hi plurkers.!  long time no plurk (LOL) ) hehe http://plurk.com/p/vez8r"
"4","1880183168","Fri May 22 00:22:05 PDT 2009","NO_QUERY","bytera","@SarahHorvat btw that's very unusual, agreed! Forget about the ppl who wouldn't know: we're here, unleash yourself! "
"4","1880183170","Fri May 22 00:22:05 PDT 2009","NO_QUERY","iristigerlily","It really made my day when, because I was carrying a heavy load of washing, two boys went out of their way to open the door for me "
"4","1880183199","Fri May 22 00:22:05 PDT 2009","NO_QUERY","christianralph","@cory_prowse I've already been preaching "
"4","1880183235","Fri May 22 00:22:06 PDT 2009","NO_QUERY","lynahafiz","http://twitpic.com/5ohhp - Playing Monsters &amp; Aliens with my son "
"4","1880183249","Fri May 22 00:22:06 PDT 2009","NO_QUERY","bethanie","@SiDawson oi, you! coming to @MTUB? it's been (ready? I'm about to use a really cool word here...) YONKS "
"4","1880183409","Fri May 22 00:22:08 PDT 2009","NO_QUERY","ElaineToni","Going to watch TV now. Update later. "
"4","1880183436","Fri May 22 00:22:08 PDT 2009","NO_QUERY","vanillasurf","@Mike0616  thanks for your feedback. Is added to the list "
"4","1880183545","Fri May 22 00:22:09 PDT 2009","NO_QUERY","FlissTee","@KatoBabe oh absolutely "
"4","1880183577","Fri May 22 00:22:10 PDT 2009","NO_QUERY","Seerkox","@putnupr Aha, who you gonna call ? GHOST BUSTERS !  LOL"
"4","1880183590","Fri May 22 00:22:10 PDT 2009","NO_QUERY","astynes","@karinb_za I forgot to tell you, I's got me twlt t shirt on under my jersey "
"4","1880183605","Fri May 22 00:22:10 PDT 2009","NO_QUERY","mpbits","Anyone looking to test roll-your-own line breaking and mention/URL highlighting should definitely favorite @pklpkl's retweets. "
"4","1880183761","Fri May 22 00:22:12 PDT 2009","NO_QUERY","ItsAnAllyGator","@nicolerichie &quot;...You were a Brownie. You were a Girl Scout Cookie.&quot; From Heathers "
"4","1880183781","Fri May 22 00:22:12 PDT 2009","NO_QUERY","TheBreakingPig","@jenniedidntdoit a house rave? for your sake i hope not "
"4","1880183811","Fri May 22 00:22:12 PDT 2009","NO_QUERY","jamiec12488","Hey all, just woken up. getting UFC Today  Listening to 50 cent atm"
"4","1880183870","Fri May 22 00:22:13 PDT 2009","NO_QUERY","PocketSmith","Tomorrow I will be 11 months old, tweeps! "
"4","1880183891","Fri May 22 00:22:13 PDT 2009","NO_QUERY","joriben","@thedailysurvey hello guys. can you play Love sex Magic for me. need to jumstart my sleepy afternoon at work. "
"4","1880183963","Fri May 22 00:22:14 PDT 2009","NO_QUERY","tevanmanickam","@QueenSeema You must give me a rough picture. "
"4","1880183993","Fri May 22 00:22:15 PDT 2009","NO_QUERY","kayleighford","@bigyahu No! not sure whether to be relieved or offended!  Have a gr8 wkend"
"4","1880183999","Fri May 22 00:22:15 PDT 2009","NO_QUERY","gossipgirlenn","updating my friendster accounts "
"4","1880184012","Fri May 22 00:22:15 PDT 2009","NO_QUERY","melaniemprados","I wanna go to bed but iam not tired im bored and do not know what to do i didnt notice how late it was "
"4","1880184120","Fri May 22 00:22:16 PDT 2009","NO_QUERY","lizamtl","@bethie138  this is just gonna be OFF THE CHAIN!!!!!!!!!!!"
"4","1880184132","Fri May 22 00:22:17 PDT 2009","NO_QUERY","joshyf","@jonerp I don't think so, but using BWA does provide many benefits. needs more research "
"4","1880184160","Fri May 22 00:22:17 PDT 2009","NO_QUERY","JennaMadison","@whitsundays Staying here "
"4","1880184391","Fri May 22 00:22:19 PDT 2009","NO_QUERY","hilaryjp","@ShropshirePixie Done "
"4","1880184409","Fri May 22 00:22:19 PDT 2009","NO_QUERY","steviex19","@cassiex9 What happend lol? or is this just from something lol  xx"
"4","1880184455","Fri May 22 00:22:20 PDT 2009","NO_QUERY","MissCath","Picnic Tomorrow   I can't wait,. everyone welcome to come along."
"4","1880184515","Fri May 22 00:22:21 PDT 2009","NO_QUERY","steffy213","@drewryanscott say what? "
"4","1880184545","Fri May 22 00:22:21 PDT 2009","NO_QUERY","Kathyetollie","@Dating645 Thank You, but I don't need no relationship advice! I have a COOl AZZ relationship wit GOD!!! Thats all I need! Thanks though! "
"4","1880184650","Fri May 22 00:22:22 PDT 2009","NO_QUERY","anabelhuerta","@JoNNNy5 I'll teach you  hahaha go to sleep!!"
"4","1880184680","Fri May 22 00:22:25 PDT 2009","NO_QUERY","larniegr","@mcsteph94 haha lol.....my montage was pretty awesome lol "
"4","1880184824","Fri May 22 00:22:24 PDT 2009","NO_QUERY","georgiibeatle","OMG Kelly from Teen Hearts just sent me a message on myspace EEEEEP, he says he loves me more "
"4","1880184875","Fri May 22 00:22:25 PDT 2009","NO_QUERY","Misses_Gola","trotzdem guten morgen an alle  #followfriday"
"4","1880184910","Fri May 22 00:22:25 PDT 2009","NO_QUERY","piiyaahn","@bodiecruz Really? Awww. CUTE it is. "
"4","1880184925","Fri May 22 00:22:26 PDT 2009","NO_QUERY","Wndee","@Dj_Flava: Have a good flight! Enjoy! "
"4","1880185010","Fri May 22 00:22:27 PDT 2009","NO_QUERY","triiiiciaaaa","@misskatastrophe P.S i don't mean to sound like your mom. lol. "
"4","1880185020","Fri May 22 00:22:27 PDT 2009","NO_QUERY","thereseismyname","I just finished my new post in my new blog "
"4","1880185057","Fri May 22 00:22:27 PDT 2009","NO_QUERY","xenocrates90","time to try to get some sleep "
"4","1880185070","Fri May 22 00:22:27 PDT 2009","NO_QUERY","tomstraining","Less than 24 hours to go, gorgeous morning here in Famara. We're just off for a little pre brekkie jog to the beach and back "
"4","1880185118","Fri May 22 00:22:28 PDT 2009","NO_QUERY","sunjuicy","@ironchefkristen aww!  lets wear matching swim caps, the one w/ the colorful pretty flowers on it. We are goin 2 look adorable!"
"4","1880185163","Fri May 22 00:22:28 PDT 2009","NO_QUERY","Jenraiders","Preferably a puppy "
"4","1880185164","Fri May 22 00:22:28 PDT 2009","NO_QUERY","Stripelady","Beautiful morning in Glasgow...after aqua natal class this morn, plan to go for meandering stroll around the walled garden @ HFAL. "
"4","1880185250","Fri May 22 00:22:30 PDT 2009","NO_QUERY","Chocolobita","@jonasbrothers http://twitpic.com/5nw9a - :O T-Shirt of Argentina... nice!  Come back to Per� guys!!! You have to visit Machu Picchu.. ..."
"4","1880185260","Fri May 22 00:22:30 PDT 2009","NO_QUERY","JudithLewis","@andyoakes but we looooooove you "
"4","1880185266","Fri May 22 00:22:30 PDT 2009","NO_QUERY","JoshChris","Just got home from the midnight showing of Night at the Museum 2. It was pretty good! Great movie to just sit back and enjoy. "
"4","1880185315","Fri May 22 00:22:30 PDT 2009","NO_QUERY","txjrich","I follow @Bluenscottish even though she tortures me with &quot;Scottish Girl&quot; videos!  LOL  #FollowFriday"
"4","1880185360","Fri May 22 00:22:31 PDT 2009","NO_QUERY","RIPMagazine",".... The Essential Iron Maiden (liner notes by Friend  ), Circle 2 Circle's Burden of Truth, Opeth's Watershed, Motorhead's No Remorse..."
"4","1880185373","Fri May 22 00:22:31 PDT 2009","NO_QUERY","Agnie91","http://bit.ly/DmHtQ  Ashely Tisdale - It`s alright, It`s okay "
"4","1880185410","Fri May 22 00:22:32 PDT 2009","NO_QUERY","RichardFerreyra","@RZK5000 ok but we still need them stuffs to become reality. "
"4","1880185614","Fri May 22 00:22:34 PDT 2009","NO_QUERY","maudz01","i've done the payroll, now to dress the kids then getting the 'Plan' up and running! lol "
"4","1880185630","Fri May 22 00:22:35 PDT 2009","NO_QUERY","CoachMonique","@iamNOTvladdy That's why they call me Coach! I know all the plays of the game &amp; will retire my clipboard when I meet &quot;him&quot;... "
"4","1880185696","Fri May 22 00:22:35 PDT 2009","NO_QUERY","Ewelinkaaam","it will be nice day "
"4","1880185703","Fri May 22 00:22:35 PDT 2009","NO_QUERY","marvelousblues","i feel like i'm back in high school, had an amazing night without getting into any kind of trouble.  "
"4","1880185721","Fri May 22 00:22:35 PDT 2009","NO_QUERY","mrugeshkarnik","@sankarshanm Hehehe, that'd be kinda confusing "
"4","1880185734","Fri May 22 00:22:36 PDT 2009","NO_QUERY","enamoredsoul","@seankeithsmith and u DID have me right...i AM a peace corps kinda gal...just havent had the chance yet! "
"4","1880185744","Fri May 22 00:22:36 PDT 2009","NO_QUERY","Olijah_Angel","@cheekygene i just thought that it was strange thats all. youre so sensitive "
"4","1880185803","Fri May 22 00:22:37 PDT 2009","NO_QUERY","ohmisshaleyann","im twenty-two on the twenty second "
"4","1880185817","Fri May 22 00:22:37 PDT 2009","NO_QUERY","MTNut","i let them know what they wanted to know! "
"4","1880185867","Fri May 22 00:22:37 PDT 2009","NO_QUERY","CassieLoo","There are those times in life ya just wanna smile. Right now is one of those times for me. "
"4","1880185889","Fri May 22 00:22:38 PDT 2009","NO_QUERY","toyaisme","R U goin 2 promote my vids 1 of these dayssss??? I've heard sumthin like that? "
"4","1880185934","Fri May 22 00:22:38 PDT 2009","NO_QUERY","oscarsix","anybody know http://en.wikipedia.org/wiki/Autogyro ??  they are starting very near to my house. i think i need to get a licence "
"4","1880185983","Fri May 22 00:22:39 PDT 2009","NO_QUERY","Birchmore","In hotel with matthew, chargi g phone then showing him around the bay!! "
"4","1880185990","Fri May 22 00:22:39 PDT 2009","NO_QUERY","ScottyLikesCake","Happy birthday to me &amp; I had a lie in &amp; Hogan is walking The Boy Wonder to school so I'm still wearing my pyjamas "
"4","1880186231","Fri May 22 00:22:42 PDT 2009","NO_QUERY","michaelbaylosis","@paupaula Sending my best regards  Why didn't you save it as draft first?"
"4","1880186323","Fri May 22 00:22:43 PDT 2009","NO_QUERY","petehopkins","@theebayk1d 6 hours... not bad. today i got four.  "
"4","1880186432","Fri May 22 00:22:44 PDT 2009","NO_QUERY","TatevikD","Feeling happy  ... a new page in our life is starting!"
"4","1880186551","Fri May 22 00:22:46 PDT 2009","NO_QUERY","mcl_mdq","@smileyfacejonez Hey! Thanks, nice song! I like it! "
"4","1880186578","Fri May 22 00:22:46 PDT 2009","NO_QUERY","melaniemprados","gotta love my mac photobooth - http://twitpic.com/5ohgu - i can play with it all day "
"4","1880186581","Fri May 22 00:22:46 PDT 2009","NO_QUERY","music_flurry","? @Alexmetric Hello sir.. Can't wait for when you have time for the podcast. Loving the new single! Peace E  http://tr.im/m4Hs"
"4","1880186591","Fri May 22 00:22:46 PDT 2009","NO_QUERY","ASARWONO","kyaaaaaaaaaaa... r u sure u wanna play that game  hihihihihihi"
"4","1880186593","Fri May 22 00:22:47 PDT 2009","NO_QUERY","Hondu","@brandonwronski chin up my man!  i got my ticket today! see you on the 19th  love you"
"4","1880186597","Fri May 22 00:22:47 PDT 2009","NO_QUERY","Ali_m_Tariq","says my exams are about to end finally i was so sick of them  just one exam left thank god."
"4","1880186616","Fri May 22 00:22:47 PDT 2009","NO_QUERY","missyatgermany","@jordanknight I�d love to join you next time. Where do I get the money from? Maybe a bank raid?  Hopefully not! But..whatever it takes"
"4","1880186641","Fri May 22 00:22:47 PDT 2009","NO_QUERY","brunibus","crawling to work and dreaming of tonight TOUCHING HEAVEN in berlin!!! "
"4","1880186660","Fri May 22 00:22:48 PDT 2009","NO_QUERY","djka","already hit up 3 clubs, promoting sunday, almost done "
"4","1880186690","Fri May 22 00:22:48 PDT 2009","NO_QUERY","PrisEstrella","@asher_book hey asher  i loved the love struck video!! it was very very nice!!! good luck with everything! hope to meet you one day luv u!"
"4","1880186691","Fri May 22 00:22:48 PDT 2009","NO_QUERY","JaneHungOz","@_beck_ I love it! My current favourite  You get the chewiness of tapioca pearls, with the kick of coffee "
"4","1880186736","Fri May 22 00:22:49 PDT 2009","NO_QUERY","JonasGLA","1/100000000 chance of italy today. if not half term "
"4","1880186738","Fri May 22 00:22:49 PDT 2009","NO_QUERY","tonyabeckmoore","LOVED date night with my 4 year old son!  He's some sweet talker.  "
"4","1880186811","Fri May 22 00:22:49 PDT 2009","NO_QUERY","fadilnet","Good morning tweeps "
"4","1880186816","Fri May 22 00:22:50 PDT 2009","NO_QUERY","andypalmer","@pcalcado indeed, but they're still missing from your vm "
"4","1880186865","Fri May 22 00:22:50 PDT 2009","NO_QUERY","kayetlynn","Hey, how bout you marry me? - brittanyotter: your suppose to marry me remember hhahahahah  http://tumblr.com/x5a1uausc"
"4","1880186931","Fri May 22 00:22:51 PDT 2009","NO_QUERY","raihag","Enjoy the huge 1920x1200 panel of my new Thinkpad "
"4","1880186955","Fri May 22 00:22:51 PDT 2009","NO_QUERY","eclecticxmanda","adam's brother says Slash thinks Adam is awesome and wants to collaborate.... WIN!   that makes my night a little bit better "
"4","1880186956","Fri May 22 00:22:51 PDT 2009","NO_QUERY","ecphaff","this one is for the knackered dads in the world  &quot;Dont tell me, you dont know what you see. When you're look... ? http://blip.fm/~6su77"
"4","1880187017","Fri May 22 00:22:52 PDT 2009","NO_QUERY","yaboyryan","@TYJspeaks hahah thanks man  glad you enjoyed it ahah"
"4","1880187073","Fri May 22 00:22:53 PDT 2009","NO_QUERY","12ab34five","GOODNIGHT AMERICA...bRIGITTE IN aUSTRALIA    X"
"4","1880187115","Fri May 22 00:22:54 PDT 2009","NO_QUERY","djsirvere","@ikamini traffic I'm auckland is beyond bad. Yay can't wait for wednesday, gonna be a blast! "
"4","1880187193","Fri May 22 00:22:55 PDT 2009","NO_QUERY","francessolis","i feel like eating some strawberry strings [idk the name] candy "
"4","1880187220","Fri May 22 00:22:55 PDT 2009","NO_QUERY","StDAY","I think that's all for now... Goodnight for real, twitterland!! "
"4","1880187244","Fri May 22 00:22:55 PDT 2009","NO_QUERY","mmla40","Mmm having tweeted for a while.  All s good just busy, busy. Home from work to study "
"4","1880187329","Fri May 22 00:22:56 PDT 2009","NO_QUERY","JoshFerris","can the developer of Tweetie for Mac create a web browser? "
"4","1880187362","Fri May 22 00:22:57 PDT 2009","NO_QUERY","kollner","Preparing to take my parents to borispol and home. I need a drink "
"4","1880187434","Fri May 22 00:22:57 PDT 2009","NO_QUERY","Elliethinks","@vickytcobra seems you woke up at pretty much the same time as me  except i went to bed at 11.30 so i definitely got more than 3 hrs sleep"
"4","1880187526","Fri May 22 00:22:59 PDT 2009","NO_QUERY","MS_thor","came home from watching terminator, it was okie, wasnt as good as the previous ones! played sme gears and now watching oth  awesomeness!!"
"4","1880187593","Fri May 22 00:23:00 PDT 2009","NO_QUERY","indiareckoner","@priyaflorence wow you have some cool blogs  .naaree.com is pretty inspitational "
"4","1880187603","Fri May 22 00:23:00 PDT 2009","NO_QUERY","liseybee","@dutch3ss Ohh... that's cert 3 at the AFA "
"4","1880187649","Fri May 22 00:23:00 PDT 2009","NO_QUERY","boltronic","@bleung I'm very glad someone else agrees "
"4","1880193694","Fri May 22 00:24:13 PDT 2009","NO_QUERY","amysav83","@Karen230683 morning.. sounds like ya had a crap nite.. oh well ur day can only get betta  hows ya?"
"4","1880193780","Fri May 22 00:24:14 PDT 2009","NO_QUERY","stonermc","@cindyscott54  Ooh... well then!  here I come!  "
"4","1880193797","Fri May 22 00:24:15 PDT 2009","NO_QUERY","tony_dillon","Ahhhh -- I love the smell of workers in the morning "
"4","1880193833","Fri May 22 00:24:15 PDT 2009","NO_QUERY","LyricalPreacher","@MsRivercity *waves hello* "
"4","1880193974","Fri May 22 00:24:17 PDT 2009","NO_QUERY","natallowed","Gosh! more followers! thanks to all of you  you guys are the best."
"4","1880194009","Fri May 22 00:24:17 PDT 2009","NO_QUERY","mortendk","Getting ready for the drupalcamp install party &amp; brygeeriskovlyst chipped in another cage for the geeks can you say &quot;Trippel Blond&quot;?  "
"4","1880194028","Fri May 22 00:24:18 PDT 2009","NO_QUERY","dianedenmark","@flybabyf #flylady I'm with you on ironing! Just going to hang up wet laundry first... See you back here soon! "
"4","1880194037","Fri May 22 00:24:18 PDT 2009","NO_QUERY","katementon","@andyclemmensen is so cool. @andyclemmensen is teh best their is. @andyclemmensen you are amazing "
"4","1880194091","Fri May 22 00:24:18 PDT 2009","NO_QUERY","LeonBaloo","c@astrobiased It did indeed. And thanks  I'd simply forgotten what birthday I was on!"
"4","1880194127","Fri May 22 00:24:19 PDT 2009","NO_QUERY","hiabowman","@cornbreadturner it was fucking awesome, I eagerly await a sequel "
"4","1880194143","Fri May 22 00:24:19 PDT 2009","NO_QUERY","kairoer","@jack_daniel could'a been my parts, as I clearly where napping when you asked  and yes, there are a number of jobs here "
"4","1880194167","Fri May 22 00:24:19 PDT 2009","NO_QUERY","carlsilvers","is loving having his phone back on line "
"4","1880194189","Fri May 22 00:24:19 PDT 2009","NO_QUERY","sunshine_diva","@chunkyrican You my little sister are also up late...  "
"4","1880194239","Fri May 22 00:24:20 PDT 2009","NO_QUERY","jennykarlsson","is off to have coffee with bigbrother downtown, while my beloved one still sleeps  then I'll be at work for ... http://plurk.com/p/vezsb"
"4","1880194292","Fri May 22 00:24:20 PDT 2009","NO_QUERY","timmonzon","@jessiexbessie i'll show it to you tomorrow if you work tomorrow  i haven't seen you in a while."
"4","1880194430","Fri May 22 00:24:22 PDT 2009","NO_QUERY","Pwless","@JoeM1108 say whatever is in your mind. What you're doing,eating,seeing,listening,feeling "
"4","1880194443","Fri May 22 00:24:22 PDT 2009","NO_QUERY","rlnc","@chainusnabus wanna pack my stuff for me? "
"4","1880194473","Fri May 22 00:24:23 PDT 2009","NO_QUERY","clawfire","@LonelyFreak @webeur no pb les gars "
"4","1880194493","Fri May 22 00:24:23 PDT 2009","NO_QUERY","m05a19y","@heyimash not from me!!!!!!!! "
"4","1880194561","Fri May 22 00:24:24 PDT 2009","NO_QUERY","MonishaB","in mathss.. anaita is paranoid. Ooo and now its role reversal... haaha "
"4","1880194581","Fri May 22 00:24:24 PDT 2009","NO_QUERY","ohhangel","@TwiMadness i say 20,000 euro's?! CHEAP! it's worth more i tell ya "
"4","1880194603","Fri May 22 00:24:24 PDT 2009","NO_QUERY","peacebyme","303 updates so far!            304 now."
"4","1880194604","Fri May 22 00:24:24 PDT 2009","NO_QUERY","nscrwriter","@NASCARGirl14 Lol! The trophy is almost as big as him "
"4","1880194617","Fri May 22 00:24:25 PDT 2009","NO_QUERY","x__lee","@ShortStack_24 goooooooood listening to short stack songs  wbu?"
"4","1880194653","Fri May 22 00:24:25 PDT 2009","NO_QUERY","macko71","Just created the account and logged in for the 1st time. Joining the hype "
"4","1880194665","Fri May 22 00:24:25 PDT 2009","NO_QUERY","Stripelady","Beautiful morning in Glasgow...after aqua natal class this morn, plan to go for a meandering stroll around the walled garden @ HFAL. "
"4","1880194676","Fri May 22 00:24:25 PDT 2009","NO_QUERY","perki","@JoshSemans yup!  you back in the north west by then? i hope its not crap weather! "
"4","1880194729","Fri May 22 00:24:26 PDT 2009","NO_QUERY","bridalbar","http://twitpic.com/5ohkk - Date night with dad at buffett. Thx to @ledoctor 4 the pic "
"4","1880194741","Fri May 22 00:24:26 PDT 2009","NO_QUERY","Lauren_Bunnick","feels a little better today - lots of vitamin c and should be back to normal "
"4","1880194824","Fri May 22 00:24:27 PDT 2009","NO_QUERY","kemp10","Finishing the last Verizon job of the week. Home tomorrow. "
"4","1880194896","Fri May 22 00:24:28 PDT 2009","NO_QUERY","mlboyd25","I am celebrating what I don't see "
"4","1880194914","Fri May 22 00:24:28 PDT 2009","NO_QUERY","dinno","@anaggh thanks "
"4","1880194952","Fri May 22 00:24:29 PDT 2009","NO_QUERY","embr","@liewcf Are you letting go or are you looking to buy one? The 1855mm f2.8 is good glass indeed! Ive seen prices in range of 3.4k on PM. "
"4","1880194966","Fri May 22 00:24:29 PDT 2009","NO_QUERY","trinibearr","You got what you deserved! "
"4","1880194993","Fri May 22 00:24:30 PDT 2009","NO_QUERY","GlitzyGloss","@WOMENONTOP ok sweety pie!!  have goodnight! love you!! &lt;3333"
"4","1880195008","Fri May 22 00:24:30 PDT 2009","NO_QUERY","mass_media","@itsAudio I'm having a good start woke up early fresh and ready for my day   cant wait till weekend "
"4","1880195010","Fri May 22 00:24:30 PDT 2009","NO_QUERY","WiltingSoul","@Acheronscrow and I would certainly love to give it "
"4","1880195013","Fri May 22 00:24:30 PDT 2009","NO_QUERY","conversegirl101","Have you guys heard Permanent by David Cook? LISTEN TO ITTTT!!! "
"4","1880195079","Fri May 22 00:24:31 PDT 2009","NO_QUERY","CHROMES_AWESOME","HEADED HOMEE AT 3:24 AM &gt;:O . DUMB TIRED HAD FUN [`W.*] DANNAH THO "
"4","1880195144","Fri May 22 00:24:31 PDT 2009","NO_QUERY","craftymaddie","@NoelClarke morning you  Hope the rewrite goes well xx"
"4","1880195160","Fri May 22 00:24:32 PDT 2009","NO_QUERY","nev09","is off to school now. peace out all you fellow twitterers. "
"4","1880195195","Fri May 22 00:24:32 PDT 2009","NO_QUERY","melaniemprados","@casanadralove have a fun friday and a great performance on saturday i hope you videotape it so i can watch "
"4","1880195201","Fri May 22 00:24:32 PDT 2009","NO_QUERY","missdee2204","twitter on my phone? Whatever next?! "
"4","1880195230","Fri May 22 00:24:33 PDT 2009","NO_QUERY","brookehaskins","@NoelClarke just saw you on someones page and decided to follow you  what are you writing?"
"4","1880195240","Fri May 22 00:24:33 PDT 2009","NO_QUERY","umbraco","@warrenbuckley Dunno - hopefully record something today and then a cast next week "
"4","1880195338","Fri May 22 00:24:34 PDT 2009","NO_QUERY","rudolforsag","@kulit Maltese is cute. Flurry ones are my fav too. "
"4","1880195532","Fri May 22 00:24:37 PDT 2009","NO_QUERY","KlownDogg","@Descentia Oh my! Now you got me blushing like a little girl! "
"4","1880195613","Fri May 22 00:24:38 PDT 2009","NO_QUERY","himynameisrose","@andyclemmensen haha you finally caught onto the trending topics thing. i shall make it happen andy  #andyclemmensen #andyclemmensen"
"4","1880195638","Fri May 22 00:24:38 PDT 2009","NO_QUERY","eletheowl","@topsyyturvyy You have no idea!!! Gosh. Can't wait to meet Poppy "
"4","1880195664","Fri May 22 00:24:38 PDT 2009","NO_QUERY","mike_online","@saritaonline yep ^__^ it'll be, if it does get made.. but the story will get you more than the violence though.. "
"4","1880195670","Fri May 22 00:24:38 PDT 2009","NO_QUERY","jamesmb","@blabers no, sorry, it's fabber cos we have the good weather AND electricity! "
"4","1880195720","Fri May 22 00:24:39 PDT 2009","NO_QUERY","Emyjay","enjoying the fact I didn't have to be up at stupid o'clock for breakfast today. hurrah for home "
"4","1880195755","Fri May 22 00:24:40 PDT 2009","NO_QUERY","amazedbyme","add on exteen "
"4","1880195883","Fri May 22 00:24:41 PDT 2009","NO_QUERY","BondServantLZ","yawn, breakfeast was sooo good, hash-browns with a omlet, and fresh cherry juice "
"4","1880195971","Fri May 22 00:24:42 PDT 2009","NO_QUERY","MizMayra","Glad its very close to the weekend, im in the, laying around-watching movies-w.sum1 mood, hope u come "
"4","1880195978","Fri May 22 00:24:42 PDT 2009","NO_QUERY","djsirvere","@JanaMarea nope, just gone on sale "
"4","1880195994","Fri May 22 00:24:43 PDT 2009","NO_QUERY","oslolso","The SEACOM intro website is pretty cool   @Seacomlive only 48days away."
"4","1880196019","Fri May 22 00:24:43 PDT 2009","NO_QUERY","christinegrace","@daynaelee BD!!!!! sml, SML! lol. I was gonna put that as my fb status ;) I love random calc lab moments like those "
"4","1880196061","Fri May 22 00:24:43 PDT 2009","NO_QUERY","true_stories","Night at the Museum 2 = pure amazingness. True story. : Night at the Museum 2 = pure amazingness. True story.  http://tinyurl.com/p4yo3v"
